OCC_CODE,AREA_TITLE,A_MEDIAN
43-1011,West Virginia,"63,310"
51-1011,West Virginia,"80,540"
11-2022,Wisconsin,"153,430"
13-1161,Wisconsin,"71,620"
15-1299,Wisconsin,"72,300"
15-2051,Wisconsin,"89,430"
17-3029,Wisconsin,"61,080"
41-9031,Wisconsin,"122,370"
43-1011,Wisconsin,"70,740"
51-1011,Wisconsin,"67,770"
27-1024,Puerto Rico,*
43-1011,Puerto Rico,"46,160"
11-2022,Alabama,"145,210"
13-1161,Alabama,"75,010"
15-1299,Alabama,"70,540"
15-2051,Alabama,"108,260"
27-1024,Alabama,"90,220"
27-3031,Alabama,"69,630"
41-9031,Alabama,"120,540"
43-1011,Alabama,"75,670"
13-1161,Alaska,"75,520"
17-3029,Alaska,"90,320"
43-1011,Alaska,"81,120"
11-2021,Arizona,"140,000"
13-1161,Arizona,"79,100"
15-1299,Arizona,"231,620"
17-3029,Arizona,"46,530"
43-1011,Arizona,"66,560"
51-1011,Arizona,"81,240"
11-2021,California,"208,060"
11-2022,California,"202,640"
11-2032,California,"158,550"
13-1161,California,"90,940"
15-1299,California,"161,270"
15-2051,California,"93,950"
17-3029,California,"66,650"
27-1024,California,"104,540"
27-3031,California,"83,430"
41-9031,California,"125,110"
43-1011,California,"94,670"
51-1011,California,"95,190"
11-2022,Connecticut,"150,670"
13-1161,Connecticut,"76,480"
43-1011,Connecticut,"74,420"
13-1161,District of Columbia,"168,160"
15-1299,District of Columbia,"167,500"
11-2021,Florida,"137,510"
11-2022,Florida,"130,600"
15-1299,Florida,"108,820"
15-2051,Florida,"102,440"
17-3029,Florida,"79,510"
27-1024,Florida,"79,230"
27-3031,Florida,"56,230"
41-4011,Florida,*
43-1011,Florida,"71,130"
51-1011,Florida,"83,000"
11-2022,Georgia,"203,950"
13-1161,Georgia,"77,540"
15-1299,Georgia,"78,230"
15-2051,Georgia,"90,330"
17-3029,Georgia,"47,520"
27-3031,Georgia,"91,490"
43-1011,Georgia,"74,030"
51-1011,Georgia,"63,300"
15-1299,Hawaii,"100,590"
43-1011,Hawaii,"75,530"
11-2022,Idaho,"166,790"
13-1161,Idaho,"81,310"
43-1011,Idaho,"110,720"
11-2021,Illinois,"121,950"
11-2022,Illinois,"119,990"
13-1161,Illinois,"72,340"
15-1299,Illinois,"59,800"
15-2051,Illinois,"69,370"
27-1024,Illinois,"78,220"
41-4012,Illinois,"119,990"
43-1011,Illinois,"72,460"
51-1011,Illinois,"74,440"
11-2021,Indiana,"184,060"
13-1161,Indiana,"78,610"
15-1299,Indiana,"75,980"
43-1011,Indiana,"80,640"
51-1011,Indiana,"82,510"
15-1299,Iowa,"157,310"
17-3029,Iowa,"49,100"
43-1011,Iowa,"67,270"
11-2022,Kansas,"224,330"
13-1161,Kansas,"73,230"
27-3031,Kansas,"79,730"
43-1011,Kansas,"81,900"
11-2022,Kentucky,"141,340"
15-1299,Kentucky,"202,810"
27-1024,Kentucky,"58,690"
43-1011,Kentucky,"97,700"
51-1011,Kentucky,"114,350"
11-2022,Louisiana,"140,660"
13-1161,Louisiana,"70,720"
15-1299,Louisiana,"75,540"
17-3029,Louisiana,"46,610"
43-1011,Louisiana,"59,040"
11-2021,Maryland,"131,540"
11-2022,Maryland,"144,990"
13-1161,Maryland,"80,910"
15-1299,Maryland,"130,010"
17-3029,Maryland,"85,060"
27-1024,Maryland,"90,360"
43-1011,Maryland,"78,170"
11-2021,Massachusetts,"167,390"
11-2022,Massachusetts,"169,560"
13-1161,Massachusetts,"103,000"
15-1299,Massachusetts,"114,570"
15-2051,Massachusetts,"100,800"
27-1024,Massachusetts,"97,420"
41-4011,Massachusetts,"140,970"
43-1011,Massachusetts,"98,620"
51-1011,Massachusetts,"110,830"
11-2021,Michigan,"167,240"
11-2022,Michigan,"168,350"
13-1161,Michigan,"76,400"
15-1299,Michigan,"97,070"
15-2051,Michigan,"105,400"
17-3029,Michigan,"61,190"
27-1024,Michigan,"82,200"
41-1012,Michigan,"111,810"
41-4011,Michigan,"100,740"
41-4012,Michigan,"92,490"
41-9031,Michigan,"125,800"
43-1011,Michigan,"78,600"
51-1011,Michigan,"79,930"
11-2021,Minnesota,"161,640"
11-2022,Minnesota,"105,520"
13-1161,Minnesota,"89,120"
15-2051,Minnesota,"167,580"
27-1024,Minnesota,"60,210"
27-3031,Minnesota,"79,950"
41-4012,Minnesota,"93,330"
43-1011,Minnesota,"69,960"
43-1011,Mississippi,"72,740"
51-1011,Mississippi,"67,710"
11-2021,Missouri,"110,630"
11-2022,Missouri,"204,790"
13-1161,Missouri,"72,800"
15-1299,Missouri,"94,420"
17-3029,Missouri,"78,590"
27-1024,Missouri,"95,300"
27-3031,Missouri,"98,080"
41-4012,Missouri,"103,790"
43-1011,Missouri,"74,630"
11-2021,Nebraska,"103,420"
13-1161,Nebraska,"66,270"
15-2051,Nebraska,"96,710"
17-3029,Nebraska,"46,360"
13-1161,Nevada,"86,910"
15-1299,Nevada,"83,770"
43-1011,Nevada,"54,260"
13-1161,New Hampshire,"82,850"
43-1011,New Hampshire,"86,080"
51-1011,New Hampshire,"69,890"
11-2021,New Jersey,"204,800"
11-2022,New Jersey,"132,200"
13-1161,New Jersey,"79,160"
15-1299,New Jersey,"99,380"
15-2051,New Jersey,"74,170"
17-3029,New Jersey,"76,530"
43-1011,New Jersey,"104,000"
15-1299,New Mexico,"113,220"
17-3029,New Mexico,"65,090"
11-2021,New York,"187,250"
11-2022,New York,"187,570"
13-1161,New York,"89,990"
15-2051,New York,"114,320"
27-1024,New York,"86,860"
27-3031,New York,"84,540"
27-3041,New York,"67,580"
41-1012,New York,"124,360"
43-1011,New York,"84,290"
51-1011,New York,"101,310"
11-2021,North Carolina,"159,510"
11-2022,North Carolina,"185,140"
13-1161,North Carolina,"73,980"
15-1299,North Carolina,"127,950"
15-2051,North Carolina,"101,170"
17-3029,North Carolina,"84,780"
27-1024,North Carolina,"84,070"
27-3031,North Carolina,"60,630"
27-3043,North Carolina,"75,690"
41-4012,North Carolina,"79,950"
43-1011,North Carolina,"85,470"
51-1011,North Carolina,"77,740"
13-1161,North Dakota,"51,410"
15-1299,North Dakota,"78,980"
11-2021,Ohio,"126,610"
11-2022,Ohio,"174,430"
13-1161,Ohio,"72,520"
17-3029,Ohio,"69,070"
27-1024,Ohio,"73,160"
41-1012,Ohio,"143,390"
41-4011,Ohio,"76,920"
41-4012,Ohio,"103,950"
43-1011,Ohio,"73,990"
51-1011,Ohio,"73,960"
13-1161,Oklahoma,"92,350"
15-2051,Oklahoma,"87,440"
17-3029,Oklahoma,*
11-2021,Oregon,"113,940"
11-2022,Oregon,"154,990"
13-1161,Oregon,"78,610"
15-1299,Oregon,"83,300"
17-3029,Oregon,*
43-1011,Oregon,"70,050"
11-2021,Pennsylvania,"100,410"
11-2022,Pennsylvania,"130,380"
13-1161,Pennsylvania,"71,310"
15-1299,Pennsylvania,"98,600"
15-2051,Pennsylvania,"110,530"
17-3029,Pennsylvania,"36,130"
27-1024,Pennsylvania,"60,470"
41-4011,Pennsylvania,"147,830"
43-1011,Pennsylvania,"81,820"
11-2021,South Carolina,"143,240"
13-1161,South Carolina,"79,410"
15-1299,South Carolina,"133,150"
15-2051,South Carolina,"128,020"
17-3029,South Carolina,"83,040"
43-1011,South Carolina,"85,950"
11-2021,Tennessee,"188,180"
13-1161,Tennessee,"105,820"
15-1299,Tennessee,"77,060"
17-3029,Tennessee,"64,480"
27-1024,Tennessee,"80,990"
43-1011,Tennessee,"103,910"
51-1011,Tennessee,"85,430"
11-2021,Texas,"170,200"
11-2022,Texas,"176,230"
11-2032,Texas,"175,540"
13-1161,Texas,"72,690"
15-1299,Texas,"85,540"
15-2051,Texas,"82,970"
17-3029,Texas,"66,560"
27-1014,Texas,"98,690"
27-1024,Texas,"81,390"
27-3031,Texas,"101,020"
27-3041,Texas,"88,480"
41-4011,Texas,"134,620"
41-4012,Texas,"69,700"
41-9031,Texas,"127,520"
43-1011,Texas,"81,150"
51-1011,Texas,"85,330"
11-2021,Utah,"147,370"
13-1161,Utah,"78,450"
15-1299,Utah,"99,720"
17-3029,Utah,"60,190"
43-1011,Utah,"80,300"
51-1011,Utah,"119,370"
17-3029,Vermont,"50,640"
11-2021,Virginia,"222,910"
11-2022,Virginia,#
13-1161,Virginia,"88,200"
15-1299,Virginia,"101,400"
15-2051,Virginia,"132,420"
17-3029,Virginia,"74,410"
27-1024,Virginia,"126,730"
27-3031,Virginia,"78,160"
43-1011,Virginia,"77,360"
51-1011,Virginia,"97,270"
11-2021,Washington,"182,780"
11-2022,Washington,"187,370"
13-1161,Washington,"75,550"
15-1299,Washington,"91,210"
17-3029,Washington,"80,090"
27-1024,Washington,"79,400"
43-1011,Washington,"109,540"
51-1011,Washington,"128,610"
43-1011,West Virginia,"63,310"
11-2022,Wisconsin,"151,740"
13-1161,Wisconsin,"72,090"
15-1299,Wisconsin,"76,890"
15-2051,Wisconsin,"82,520"
17-3029,Wisconsin,"64,030"
41-9031,Wisconsin,"122,370"
43-1011,Wisconsin,"75,220"
51-1011,Wisconsin,"67,770"
27-1024,Puerto Rico,"24,600"
43-1011,Puerto Rico,"47,400"
51-1011,Arizona,"75,630"
11-2021,California,"128,950"
11-2022,California,"125,270"
13-1161,California,"71,990"
15-1299,California,"101,100"
15-2051,California,"77,410"
17-3029,California,"62,250"
43-1011,California,"72,870"
51-1011,California,"83,520"
43-1011,Connecticut,"78,230"
51-1011,Connecticut,"99,820"
17-3029,Florida,"63,410"
43-1011,Florida,"66,090"
13-1161,Georgia,"89,860"
17-3029,Georgia,"64,580"
43-1011,Georgia,"61,700"
51-1011,Illinois,"87,430"
41-4012,Louisiana,"60,810"
43-1011,Louisiana,"63,300"
51-1011,Louisiana,"103,220"
11-2022,Massachusetts,"174,560"
15-2051,Massachusetts,"86,310"
41-4011,Massachusetts,"108,270"
43-1011,Massachusetts,"81,630"
51-1011,Massachusetts,"67,190"
11-2022,Michigan,"165,000"
13-1161,Michigan,"98,020"
17-3029,Michigan,"54,680"
41-9031,Michigan,"123,110"
43-1011,Michigan,"64,010"
51-1011,Michigan,"58,730"
51-1011,Missouri,"70,280"
11-2022,New Jersey,"138,990"
43-1011,New Jersey,"64,430"
11-2022,New York,"217,630"
13-1161,New York,"113,990"
43-1011,New York,"73,200"
51-1011,New York,"80,070"
11-2022,North Carolina,"196,860"
13-1161,North Carolina,"95,940"
41-4011,North Carolina,"139,580"
43-1011,North Carolina,"61,280"
51-1011,North Carolina,"76,570"
11-2022,Ohio,"152,050"
13-1161,Ohio,"64,720"
17-3029,Ohio,"59,430"
41-1012,Ohio,"64,000"
41-4012,Ohio,"77,670"
43-1011,Ohio,"59,990"
51-1011,Ohio,"79,750"
17-3029,Oklahoma,"59,900"
51-1011,Oklahoma,"100,670"
15-1299,Pennsylvania,"79,370"
17-3029,Pennsylvania,"58,900"
43-1011,Pennsylvania,"72,260"
51-1011,Pennsylvania,"69,080"
51-1011,South Carolina,"91,540"
43-1011,Tennessee,"68,490"
51-1011,Tennessee,"82,590"
11-2021,Texas,"138,290"
11-2022,Texas,"108,480"
13-1161,Texas,"67,800"
15-1299,Texas,"65,640"
15-2051,Texas,"56,440"
17-3029,Texas,"69,970"
41-4011,Texas,"79,960"
43-1011,Texas,"77,290"
51-1011,Texas,"75,710"
51-1011,Utah,"57,220"
17-3029,Virginia,"57,920"
17-3029,Washington,"61,640"
51-1011,Wisconsin,"63,800"
13-1161,Alabama,"61,800"
27-1024,Alabama,"46,850"
27-1024,Arizona,"46,860"
13-1161,Arkansas,"53,990"
27-1024,Arkansas,"36,290"
11-2021,California,"184,510"
11-2022,California,"171,150"
13-1161,California,"64,730"
15-1299,California,"57,040"
27-1011,California,"102,920"
27-1014,California,"110,920"
27-1024,California,"77,490"
27-1026,California,"76,870"
27-2012,California,"154,760"
27-3031,California,"80,070"
43-1011,California,"82,820"
51-1011,California,"60,500"
27-1024,Connecticut,"59,740"
43-1011,Connecticut,"56,630"
27-1024,Delaware,"57,000"
27-1024,District of Columbia,"83,800"
11-2022,Florida,"95,690"
13-1161,Florida,"60,490"
27-1011,Florida,"100,770"
27-1024,Florida,"57,770"
27-4011,Florida,"54,880"
43-1011,Florida,"62,400"
51-1011,Florida,"79,360"
13-1161,Georgia,"56,500"
27-1011,Georgia,"66,010"
27-1024,Georgia,"45,860"
27-2012,Georgia,"105,600"
27-3043,Georgia,"74,850"
43-1011,Georgia,"49,920"
51-1011,Georgia,"63,340"
27-1024,Hawaii,"52,830"
27-1024,Idaho,"57,490"
13-1161,Illinois,"90,510"
27-1011,Illinois,"120,120"
27-1024,Illinois,"50,470"
27-3031,Illinois,"74,050"
27-3043,Illinois,"125,890"
51-1011,Illinois,"56,160"
27-1011,Indiana,"83,670"
27-1024,Indiana,"49,400"
27-1011,Iowa,"77,220"
27-1024,Iowa,"45,970"
13-1161,Kansas,"62,230"
27-1024,Kansas,"57,200"
27-1024,Kentucky,"52,670"
27-1024,Louisiana,"55,240"
27-1024,Maine,"53,490"
13-1161,Maryland,"66,370"
27-1024,Maryland,"62,420"
27-2012,Maryland,"72,730"
13-1161,Massachusetts,"84,990"
27-1011,Massachusetts,"149,990"
27-1024,Massachusetts,"95,430"
41-4012,Massachusetts,"101,330"
11-2022,Michigan,"170,140"
13-1161,Michigan,"63,060"
27-1011,Michigan,"158,300"
27-1014,Michigan,"174,720"
27-1024,Michigan,"58,770"
41-4012,Michigan,"123,310"
43-1011,Michigan,"58,550"
51-1011,Michigan,"56,330"
51-5111,Michigan,"50,700"
13-1161,Minnesota,"53,680"
27-1011,Minnesota,"126,400"
27-1024,Minnesota,"73,680"
27-1024,Mississippi,*
13-1161,Missouri,"62,000"
27-1011,Missouri,"128,420"
27-1024,Missouri,"57,930"
27-3043,Missouri,"72,160"
27-1024,Montana,"89,160"
27-1024,Nebraska,"59,800"
27-1011,Nevada,"86,500"
27-1024,Nevada,"41,600"
27-1024,New Hampshire,"63,670"
27-1011,New Jersey,"126,860"
27-1024,New Jersey,"61,100"
41-4012,New Jersey,"99,770"
27-1024,New Mexico,"59,140"
11-2021,New York,"167,990"
11-2022,New York,"127,610"
13-1161,New York,"65,050"
27-1011,New York,"126,790"
27-1014,New York,"142,440"
27-1024,New York,"71,390"
27-2012,New York,"135,790"
27-3041,New York,"122,050"
41-4012,New York,"78,310"
43-1011,New York,"99,570"
51-1011,New York,"49,460"
13-1161,North Carolina,"55,790"
27-1024,North Carolina,"59,250"
41-4012,North Carolina,*
11-2021,Ohio,"128,790"
11-2022,Ohio,"118,320"
13-1161,Ohio,"87,520"
27-1011,Ohio,"99,210"
27-1013,Ohio,"21,740"
27-1024,Ohio,"61,090"
27-2012,Ohio,"74,020"
27-3031,Ohio,"53,020"
41-4012,Ohio,"91,060"
27-1011,Oklahoma,"69,690"
27-1024,Oklahoma,"48,710"
13-1161,Oregon,"151,120"
27-1011,Oregon,"124,120"
27-1014,Oregon,"108,630"
27-1024,Oregon,"65,100"
13-1161,Pennsylvania,"45,510"
27-1011,Pennsylvania,"83,470"
27-1024,Pennsylvania,"62,290"
27-2012,Pennsylvania,"85,590"
43-9081,Pennsylvania,"53,110"
27-1024,Rhode Island,"74,620"
13-1161,South Carolina,"64,710"
27-1024,South Carolina,"40,850"
27-1024,South Dakota,"46,080"
27-1024,Tennessee,"59,380"
41-4011,Tennessee,"64,110"
43-1011,Tennessee,"72,790"
51-1011,Tennessee,"34,060"
11-2021,Texas,"97,530"
13-1161,Texas,"70,350"
27-1011,Texas,"76,980"
27-1014,Texas,"94,990"
27-1024,Texas,"48,510"
27-4021,Texas,"32,890"
41-4012,Texas,"57,930"
43-1011,Texas,"66,540"
51-1011,Texas,"53,540"
13-1161,Utah,"60,480"
27-1011,Utah,"128,880"
27-1024,Utah,"43,690"
27-1024,Vermont,"87,490"
27-1011,Virginia,"88,820"
27-1013,Virginia,"59,980"
27-1024,Virginia,"64,460"
13-1161,Washington,"116,630"
27-1011,Washington,"126,780"
27-1024,Washington,"73,030"
27-1024,West Virginia,"37,320"
11-2021,Wisconsin,"110,090"
13-1161,Wisconsin,"62,630"
27-1024,Wisconsin,"60,920"
27-3043,Wisconsin,"60,930"
11-2021,Alabama,"135,770"
11-2022,Alabama,"135,150"
13-1161,Alabama,"75,700"
15-1299,Alabama,"56,380"
15-2051,Alabama,"99,510"
27-1024,Alabama,"89,300"
27-3031,Alabama,"97,290"
41-4011,Alabama,"79,470"
43-1011,Alabama,"60,510"
51-1011,Alabama,"55,430"
15-1299,Alaska,"67,740"
11-2021,Arizona,"154,200"
11-2022,Arizona,"159,790"
13-1161,Arizona,"62,410"
15-1299,Arizona,"121,340"
15-2051,Arizona,"100,360"
27-1024,Arizona,"52,240"
27-4011,Arizona,"62,000"
41-1012,Arizona,"55,360"
41-4011,Arizona,"117,120"
41-9031,Arizona,"230,030"
43-1011,Arizona,"74,770"
11-2021,Arkansas,"89,760"
11-2022,Arkansas,"159,590"
13-1161,Arkansas,"51,870"
15-2051,Arkansas,"90,540"
43-1011,Arkansas,"56,100"
11-2021,California,"217,190"
11-2022,California,"204,860"
11-2032,California,"218,220"
11-2033,California,#
13-1161,California,"137,530"
15-1299,California,"125,960"
15-2051,California,"164,570"
17-3029,California,"64,120"
27-1011,California,"169,220"
27-1014,California,"131,590"
27-1024,California,"119,590"
27-2012,California,"105,860"
27-3031,California,"139,990"
27-3041,California,"78,860"
27-3043,California,"120,330"
27-4011,California,"84,610"
27-4032,California,"105,950"
41-1012,California,"172,250"
41-3031,California,"106,580"
41-4011,California,"147,980"
41-4012,California,"128,130"
41-9031,California,"158,910"
43-1011,California,"94,990"
51-1011,California,"84,750"
11-2021,Connecticut,"123,460"
11-2022,Connecticut,"173,910"
13-1161,Connecticut,"66,930"
15-1299,Connecticut,"139,810"
15-2051,Connecticut,"105,760"
27-1024,Connecticut,"63,390"
43-1011,Connecticut,"100,840"
13-1161,Delaware,"79,520"
41-4011,Delaware,"173,210"
11-2021,District of Columbia,"164,650"
11-2022,District of Columbia,"226,210"
11-2032,District of Columbia,"170,260"
13-1161,District of Columbia,"120,810"
15-1299,District of Columbia,"130,340"
15-2051,District of Columbia,"208,600"
27-1024,District of Columbia,"106,310"
27-3031,District of Columbia,"65,280"
43-1011,District of Columbia,"104,000"
11-2011,Florida,#
11-2021,Florida,"170,640"
11-2022,Florida,"167,820"
11-2032,Florida,"211,100"
13-1161,Florida,"80,680"
15-1299,Florida,"114,140"
15-2051,Florida,"129,420"
27-1011,Florida,"119,370"
27-1014,Florida,"72,640"
27-1024,Florida,"62,480"
27-3031,Florida,"75,840"
27-3043,Florida,"61,020"
41-1012,Florida,"132,260"
41-3031,Florida,"104,810"
41-4011,Florida,"185,340"
41-4012,Florida,"84,940"
41-9031,Florida,"127,720"
43-1011,Florida,"76,930"
49-2021,Florida,"59,720"
11-2021,Georgia,"203,840"
11-2022,Georgia,"172,380"
13-1161,Georgia,"101,480"
15-1299,Georgia,"100,920"
15-2051,Georgia,"99,160"
27-1011,Georgia,"120,710"
27-1024,Georgia,"47,510"
27-2012,Georgia,"167,100"
27-3031,Georgia,"83,800"
27-3041,Georgia,"80,320"
41-1012,Georgia,"64,550"
41-4011,Georgia,"133,280"
41-4012,Georgia,*
43-1011,Georgia,"78,570"
51-1011,Georgia,"65,920"
13-1161,Hawaii,"70,060"
43-1011,Hawaii,"89,180"
11-2021,Idaho,"133,180"
11-2022,Idaho,"132,540"
13-1161,Idaho,"113,840"
15-1299,Idaho,"96,230"
15-2051,Idaho,"137,750"
27-1024,Idaho,"89,310"
43-1011,Idaho,"65,690"
11-2021,Illinois,"164,520"
11-2022,Illinois,"190,760"
13-1161,Illinois,"63,800"
15-1299,Illinois,"93,040"
15-2051,Illinois,"127,650"
27-1014,Illinois,"76,330"
27-1024,Illinois,"74,960"
27-3031,Illinois,"50,220"
27-3043,Illinois,"101,020"
27-4011,Illinois,"70,430"
41-3011,Illinois,"74,290"
41-4011,Illinois,"102,020"
41-9031,Illinois,"126,380"
43-1011,Illinois,"91,900"
11-2021,Indiana,"135,110"
11-2022,Indiana,"146,050"
13-1161,Indiana,"81,500"
15-1299,Indiana,"75,650"
15-2051,Indiana,"83,770"
27-1024,Indiana,"108,480"
41-1012,Indiana,"128,330"
41-4011,Indiana,"123,590"
41-4012,Indiana,"128,540"
43-1011,Indiana,"79,410"
11-2021,Iowa,"126,950"
11-2022,Iowa,"128,010"
13-1161,Iowa,"61,010"
15-1299,Iowa,"108,770"
15-2051,Iowa,"128,790"
27-1024,Iowa,"45,930"
27-3031,Iowa,"66,580"
41-1012,Iowa,"93,760"
41-4011,Iowa,"99,760"
41-4012,Iowa,"62,660"
43-1011,Iowa,"73,940"
11-2021,Kansas,"146,310"
11-2022,Kansas,"195,840"
13-1161,Kansas,"100,180"
41-4012,Kansas,"83,340"
43-1011,Kansas,"73,430"
11-2022,Kentucky,"66,200"
13-1161,Kentucky,"60,150"
15-1299,Kentucky,"68,810"
15-2051,Kentucky,"111,720"
41-4011,Kentucky,"163,420"
43-1011,Kentucky,"56,720"
13-1161,Louisiana,"69,530"
15-2051,Louisiana,"75,600"
41-1012,Louisiana,"100,810"
41-9031,Louisiana,"122,250"
43-1011,Louisiana,"73,290"
11-2021,Maine,"100,250"
13-1161,Maine,"88,200"
15-1299,Maine,"105,150"
15-2051,Maine,"136,360"
41-4011,Maine,"92,780"
43-1011,Maine,"108,470"
11-2021,Maryland,"230,070"
11-2022,Maryland,"164,120"
11-2032,Maryland,"177,260"
13-1161,Maryland,"106,060"
15-1299,Maryland,"161,180"
15-2051,Maryland,"141,810"
17-3029,Maryland,"118,660"
27-1024,Maryland,"93,750"
27-3031,Maryland,"103,020"
27-3041,Maryland,"187,610"
41-1012,Maryland,"159,740"
43-1011,Maryland,"91,350"
11-2021,Massachusetts,"217,230"
11-2022,Massachusetts,"212,190"
11-2032,Massachusetts,"169,760"
13-1161,Massachusetts,"106,620"
15-1299,Massachusetts,"130,200"
15-2051,Massachusetts,"139,220"
27-1011,Massachusetts,"120,590"
27-1014,Massachusetts,"99,210"
27-1024,Massachusetts,"98,950"
27-3031,Massachusetts,"123,400"
27-3041,Massachusetts,"74,870"
27-3043,Massachusetts,"63,320"
41-1012,Massachusetts,"102,270"
41-4011,Massachusetts,"77,060"
41-9031,Massachusetts,"125,500"
43-1011,Massachusetts,"129,210"
51-1011,Massachusetts,"74,030"
11-2021,Michigan,"167,360"
11-2022,Michigan,"158,960"
13-1161,Michigan,"77,300"
15-1299,Michigan,"109,990"
15-2051,Michigan,"87,820"
17-3029,Michigan,"47,780"
27-1014,Michigan,"83,790"
27-1024,Michigan,"47,480"
27-2012,Michigan,"71,830"
27-3031,Michigan,*
27-4011,Michigan,"59,530"
41-4011,Michigan,"159,400"
41-9031,Michigan,"109,660"
43-1011,Michigan,"74,190"
11-2021,Minnesota,"175,730"
11-2022,Minnesota,"165,680"
13-1161,Minnesota,"75,120"
15-1299,Minnesota,"83,200"
15-2051,Minnesota,"124,920"
27-1024,Minnesota,"54,890"
41-4011,Minnesota,"95,000"
41-4012,Minnesota,"132,530"
41-9031,Minnesota,"154,780"
43-1011,Minnesota,"81,940"
13-1161,Mississippi,"52,400"
15-2051,Mississippi,"42,950"
27-4031,Mississippi,"55,810"
43-1011,Mississippi,"65,010"
11-2021,Missouri,"135,310"
11-2022,Missouri,"118,320"
11-2032,Missouri,"122,860"
13-1161,Missouri,"65,610"
15-1299,Missouri,"71,380"
15-2051,Missouri,"95,050"
27-1024,Missouri,"60,170"
27-3031,Missouri,"85,380"
27-4011,Missouri,"101,990"
41-4011,Missouri,"160,800"
41-4012,Missouri,"120,850"
41-9031,Missouri,"58,690"
43-1011,Missouri,"76,290"
11-2021,Montana,"148,250"
13-1161,Montana,"67,280"
15-1299,Montana,"84,210"
15-2051,Montana,"138,260"
11-2021,Nebraska,"104,210"
11-2022,Nebraska,"180,510"
13-1161,Nebraska,"66,180"
15-1299,Nebraska,"78,480"
15-2051,Nebraska,"98,230"
41-4011,Nebraska,"100,260"
41-9031,Nebraska,"70,130"
43-1011,Nebraska,"77,750"
11-2021,Nevada,"85,000"
11-2022,Nevada,"175,090"
13-1161,Nevada,"42,640"
15-1299,Nevada,"133,200"
15-2051,Nevada,"114,110"
27-1024,Nevada,"81,240"
41-4011,Nevada,"46,390"
43-1011,Nevada,"70,410"
11-2021,New Hampshire,"170,950"
11-2022,New Hampshire,"193,110"
13-1161,New Hampshire,"100,240"
15-1299,New Hampshire,"99,450"
15-2051,New Hampshire,"113,850"
41-1012,New Hampshire,"112,600"
41-4011,New Hampshire,"94,890"
43-1011,New Hampshire,"102,160"
11-2021,New Jersey,"178,220"
11-2022,New Jersey,"209,840"
13-1161,New Jersey,"101,270"
15-1299,New Jersey,"113,380"
15-2051,New Jersey,"134,430"
27-1024,New Jersey,"88,580"
27-3031,New Jersey,"142,170"
27-4011,New Jersey,"98,190"
41-1012,New Jersey,"109,810"
41-9031,New Jersey,"173,100"
43-1011,New Jersey,"81,870"
13-1161,New Mexico,"66,190"
27-1024,New Mexico,"66,690"
43-1011,New Mexico,"74,050"
11-2021,New York,"183,770"
11-2022,New York,"218,010"
11-2032,New York,"187,930"
13-1161,New York,"93,410"
15-1299,New York,"81,050"
15-2051,New York,"160,620"
27-1011,New York,"206,580"
27-1014,New York,"131,460"
27-1024,New York,"60,290"
27-2012,New York,"133,190"
27-3031,New York,"111,780"
27-3041,New York,"172,180"
27-3043,New York,"104,620"
41-1012,New York,"173,460"
41-3011,New York,"102,320"
41-4012,New York,"77,780"
41-9031,New York,"136,810"
43-1011,New York,"101,680"
11-2021,North Carolina,"174,660"
11-2022,North Carolina,"194,030"
13-1161,North Carolina,"85,440"
15-1299,North Carolina,"124,420"
15-2051,North Carolina,"125,080"
